Year,Month,Day,Hour,Minute,Second,Magnitude,Latitude,Longitude,Depth
2022,12,21,3,53,1,1.8,31.7004,-104.1709,7.4
2022,12,21,3,37,30,1.8,31.6142,-103.9971,8.0
2022,12,21,2,41,44,2.1,32.7521,-100.6562,8.4
2022,12,21,1,47,35,2.4,32.7521,-100.6519,8.5
2022,12,21,1,11,32,1.3,32.1918,-102.1482,7.0
2022,12,20,23,57,11,2.0,31.6808,-104.3909,7.0
2022,12,20,22,59,21,2.7,31.6614,-104.3235,8.2
2022,12,20,22,52,22,2.0,31.5847,-104.2309,9.2
2022,12,20,13,2,48,2.1,31.3720,-103.5343,0.9
2022,12,20,12,7,55,1.7,31.9006,-102.0089,0.9
2022,12,20,10,50,16,0.6,31.6121,-104.0874,6.3
2022,12,20,9,39,5,2.2,31.6519,-104.3821,8.0
2022,12,20,5,16,41,1.3,28.6816,-98.2390,2.4
2022,12,20,4,38,38,2.2,31.6494,-104.2534,7.6
2022,12,20,2,26,54,1.1,32.1167,-102.0474,8.1
2022,12,20,1,45,14,1.9,32.1991,-102.1396,10.4
2022,12,19,19,48,0,2.8,31.6588,-104.3794,7.2
2022,12,19,18,39,35,2.1,31.6051,-103.9707,9.9
2022,12,19,18,36,38,1.9,31.3173,-103.4205,4.8
2022,12,19,17,33,2,2.2,31.7170,-104.2860,8.8
2022,12,19,14,39,37,2.8,31.6542,-104.3708,7.3
2022,12,19,11,15,11,1.9,28.6633,-98.2017,7.4
2022,12,19,10,46,10,2.2,31.6070,-103.9723,10.1
2022,12,19,9,42,41,2.3,32.1964,-102.1557,6.5
2022,12,19,7,54,13,2.0,28.6734,-98.2048,7.6
2022,12,19,7,50,45,1.4,32.2165,-102.1964,5.2
2022,12,19,7,50,22,1.3,32.1854,-102.1621,8.9
2022,12,19,7,30,32,2.3,28.6780,-98.1935,4.9
2022,12,19,7,0,47,1.8,31.6432,-104.3712,7.3
2022,12,19,6,7,44,2.0,31.6730,-104.3909,8.5
2022,12,19,3,58,30,2.0,28.6716,-98.1986,3.9
2022,12,19,3,40,11,2.2,32.7557,-100.6562,8.0
2022,12,18,21,9,38,2.4,28.6844,-98.1821,0.1
2022,12,18,21,1,34,2.0,28.6642,-98.1800,10.9
2022,12,18,20,17,42,2.1,31.6202,-104.1165,7.4
2022,12,18,19,49,26,1.7,28.6917,-98.1883,0.8
2022,12,18,19,46,46,1.0,31.3725,-103.4945,3.4
2022,12,18,19,41,19,2.3,31.3780,-103.4677,6.3
2022,12,18,19,8,11,1.9,28.6743,-98.1976,8.1
2022,12,18,19,4,47,2.3,31.9199,-102.0014,1.8
2022,12,18,18,58,4,2.0,28.6661,-98.1966,15.8
2022,12,18,18,12,24,1.1,32.1881,-102.1739,5.7
2022,12,18,17,56,54,2.9,31.6454,-104.4643,6.9
2022,12,18,17,38,24,2.1,31.6846,-104.4453,6.6
2022,12,18,16,32,7,3.0,31.6630,-104.3752,7.3
2022,12,18,16,1,40,3.1,31.9327,-102.0121,11.2
2022,12,18,14,21,12,1.7,28.7164,-98.1997,14.1
2022,12,18,13,9,48,2.4,31.6533,-104.3815,7.3
2022,12,18,12,19,57,2.0,28.6862,-98.2048,0.3
2022,12,18,12,3,26,1.8,28.6697,-98.1738,9.5
2022,12,18,10,17,20,1.8,31.6753,-104.4501,8.5
2022,12,18,7,32,12,0.8,32.1890,-102.1729,6.3
2022,12,18,5,46,20,1.9,28.6835,-98.1914,2.9
2022,12,18,5,1,38,2.2,31.6172,-103.9744,7.9
2022,12,18,4,49,35,2.6,31.6189,-103.9729,7.4
2022,12,18,3,28,41,0.8,32.1890,-102.1514,7.0
2022,12,18,2,14,43,2.1,31.6860,-104.4373,7.4
2022,12,17,19,37,5,1.0,32.2147,-102.1257,9.2
2022,12,17,14,45,10,2.1,31.6211,-104.1160,8.2
2022,12,17,13,19,23,2.5,31.6629,-104.3122,8.7
2022,12,17,10,36,14,2.2,31.6820,-104.4087,7.7
2022,12,17,6,43,44,2.3,28.3997,-98.8801,4.5
2022,12,17,6,42,6,1.1,32.1716,-102.1375,9.4
2022,12,17,6,14,21,1.1,32.1982,-102.1536,8.7
2022,12,17,5,29,55,0.9,32.2293,-102.1235,6.9
2022,12,17,4,59,20,2.6,32.1964,-102.1600,8.9
2022,12,17,4,57,2,2.6,32.2000,-102.1386,9.4
2022,12,17,3,48,5,2.5,31.6152,-103.9922,8.7
2022,12,17,3,32,33,1.1,32.2018,-102.1450,8.2
2022,12,17,2,28,29,0.9,32.1982,-102.1364,9.5
2022,12,17,1,55,41,1.3,31.5775,-102.1707,10.0
2022,12,17,1,7,38,1.8,32.1927,-102.1600,8.6
2022,12,17,0,46,49,1.3,32.2037,-102.1407,8.8
2022,12,16,23,54,52,1.2,32.2275,-102.1686,9.9
2022,12,16,23,51,51,1.4,32.1982,-102.1428,9.6
2022,12,16,23,48,49,1.2,32.1725,-102.1600,10.7
2022,12,16,23,47,46,2.2,31.6106,-104.2058,7.3
2022,12,16,23,38,40,3.4,32.1854,-102.1343,7.5
2022,12,16,23,35,27,5.2,32.1909,-102.1407,9.1
2022,12,16,22,53,20,2.3,31.7217,-104.2644,8.1
2022,12,16,19,12,2,1.3,31.6707,-104.4848,6.5
2022,12,16,9,11,37,1.9,31.6768,-104.4084,7.9
2022,12,16,8,58,3,2.8,31.6756,-104.4092,8.0
2022,12,16,0,36,56,2.0,31.9994,-103.8287,8.3
2022,12,16,0,6,3,2.5,32.7512,-100.6573,9.4
2022,12,15,23,5,23,2.5,31.6254,-104.2769,8.2
2022,12,15,22,17,15,2.1,31.7171,-104.2720,9.4
2022,12,15,20,35,24,3.0,31.6060,-103.9863,11.0
2022,12,15,20,25,25,2.0,31.6172,-103.9706,7.3
2022,12,15,20,23,6,2.2,31.6180,-103.9729,8.0
2022,12,15,17,45,58,1.9,31.6185,-103.9718,8.7
2022,12,15,16,36,45,2.3,31.9998,-103.8287,8.8
2022,12,15,13,13,12,2.0,31.6125,-103.9626,8.4
2022,12,15,8,41,48,2.0,31.6762,-104.3871,7.6
2022,12,15,3,27,25,2.9,32.2879,-101.7913,10.5
2022,12,14,22,54,40,1.9,31.6231,-104.1194,7.7
2022,12,14,19,47,16,2.4,31.6777,-104.4116,8.0
2022,12,14,16,35,43,2.2,31.6137,-103.9959,9.0
2022,12,14,15,48,25,3.0,31.7183,-104.2701,8.3
2022,12,14,15,20,16,3.3,31.6258,-103.9697,9.0
2022,12,14,15,7,52,2.2,31.6085,-103.9622,9.2
2022,12,14,14,55,32,2.7,31.6081,-103.9623,9.0
2022,12,14,14,21,40,2.9,31.7180,-104.2676,8.7
2022,12,14,13,50,42,3.0,31.6180,-103.9573,8.6
2022,12,14,10,51,12,2.0,31.5264,-104.0004,2.3
2022,12,14,9,49,45,2.6,31.6023,-103.9836,10.9
2022,12,14,5,44,37,1.2,31.6116,-103.9669,8.8
2022,12,14,3,55,49,2.7,31.5144,-104.0170,5.0
2022,12,14,1,14,44,2.0,31.7150,-104.2835,7.9
2022,12,13,19,14,47,2.3,31.3183,-103.5964,0.9
2022,12,13,17,49,56,2.4,32.8738,-100.9788,0.8
2022,12,13,14,41,14,2.0,31.6097,-104.5380,10.2
2022,12,13,9,25,1,2.1,31.4772,-103.7190,4.3
2022,12,13,7,49,43,2.1,31.6770,-104.3782,6.3
2022,12,13,7,30,6,2.3,31.6785,-104.3817,7.0
2022,12,13,0,17,29,2.2,31.6318,-104.2737,9.1
2022,12,12,22,13,51,2.0,31.5958,-104.1175,8.0
2022,12,12,13,16,41,2.2,31.6146,-104.1172,6.9
2022,12,12,5,35,47,2.8,31.6238,-103.9908,8.0
2022,12,12,1,21,12,2.0,31.7053,-104.1686,8.0
2022,12,11,15,54,40,2.3,31.6764,-104.4932,7.4
2022,12,11,14,21,56,1.9,31.6577,-104.5115,9.5
2022,12,11,13,40,2,2.0,31.6023,-104.5433,10.0
2022,12,11,8,18,55,2.3,31.6812,-104.3893,7.9
2022,12,11,8,11,46,3.0,31.6813,-104.3839,7.3
2022,12,11,8,9,20,1.9,31.6780,-104.4967,7.5
2022,12,11,7,10,9,2.0,31.6877,-104.3861,7.5
2022,12,11,7,6,7,3.4,31.6803,-104.3904,8.6
2022,12,10,23,29,16,2.4,31.6140,-104.1205,7.8
2022,12,10,21,59,44,2.5,31.6238,-104.1162,7.7
2022,12,10,16,14,0,2.7,31.6207,-104.5327,8.1
2022,12,10,14,9,31,2.3,31.6906,-104.3652,7.7
2022,12,10,9,26,23,2.0,31.6206,-104.1225,7.1
2022,12,10,9,22,7,2.3,31.6161,-104.1176,7.4
2022,12,10,8,51,39,2.1,31.6564,-104.2330,8.4
2022,12,10,8,49,55,2.0,31.6558,-104.2263,8.2
2022,12,10,8,13,52,2.4,29.5212,-97.3053,7.8
2022,12,10,7,26,52,2.3,31.6811,-104.4173,7.8
2022,12,10,6,13,13,2.7,31.6158,-104.3045,5.9
2022,12,9,21,29,36,2.2,31.3364,-103.6219,4.8
2022,12,9,17,1,5,2.5,31.6813,-104.3855,7.7
2022,12,9,4,46,58,2.1,31.6128,-103.9663,8.3
2022,12,9,4,24,18,1.9,31.6142,-103.9676,8.3
2022,12,9,4,14,49,2.2,31.6175,-103.9675,8.8
2022,12,8,21,27,16,2.0,31.6674,-104.3913,9.6
2022,12,8,17,12,21,2.5,31.7346,-104.1074,8.3
2022,12,8,13,53,6,2.5,31.5105,-104.0296,3.1
2022,12,8,11,27,35,2.1,31.6870,-104.4852,8.1
2022,12,8,10,4,36,2.0,31.9989,-103.8411,8.6
2022,12,8,8,40,5,3.2,31.6142,-103.9706,9.5
2022,12,8,8,26,17,2.3,31.6123,-103.9961,9.3
2022,12,8,8,23,33,2.8,31.6189,-103.9972,9.7
2022,12,8,0,2,3,2.1,31.5185,-104.0088,9.0
2022,12,7,18,47,45,2.0,31.6189,-103.9836,8.8
2022,12,7,18,25,17,1.8,31.7368,-104.2454,9.2
2022,12,7,14,59,45,2.3,31.6569,-104.3154,8.9
2022,12,7,8,35,48,2.2,31.6210,-103.9764,8.9
2022,12,7,6,35,25,2.1,31.6143,-104.2069,8.9
2022,12,7,4,46,39,2.1,31.7105,-104.1736,8.8
2022,12,7,3,24,8,2.2,31.6206,-104.1246,7.1
2022,12,7,2,31,26,2.1,31.7077,-104.1704,9.0
2022,12,7,2,30,13,3.4,31.7114,-104.1763,8.9
2022,12,7,0,37,13,2.1,31.6598,-104.3644,5.6
2022,12,6,22,25,35,2.4,31.6169,-104.1212,7.1
2022,12,6,22,18,5,2.2,31.6164,-104.1169,6.6
2022,12,6,21,1,50,2.3,31.6079,-103.9556,9.8
2022,12,6,20,58,21,2.0,31.6806,-104.3387,9.3
2022,12,6,19,54,56,2.3,31.7100,-104.1747,8.4
2022,12,6,16,0,4,2.8,31.7386,-104.2498,8.1
2022,12,6,8,4,58,2.1,32.3685,-102.1085,9.2
2022,12,6,2,33,14,2.0,31.4394,-103.5785,2.7
2022,12,6,1,14,4,1.4,31.6820,-104.4130,8.1
2022,12,6,0,44,1,2.6,31.7364,-104.1114,7.9
2022,12,5,23,27,49,2.1,32.9324,-100.8952,8.4
2022,12,5,19,40,38,2.4,31.7362,-104.1114,8.5
2022,12,5,19,28,21,3.0,31.7359,-104.1144,8.7
2022,12,5,19,21,8,2.2,31.7320,-104.1103,8.2
2022,12,5,18,59,59,2.1,31.7389,-104.1120,8.0
2022,12,5,18,21,31,2.6,31.7320,-104.1130,7.6
2022,12,5,14,1,6,2.0,31.6721,-104.4170,9.1
2022,12,5,10,22,54,2.1,31.6591,-104.2920,9.1
2022,12,5,6,10,38,2.7,31.6139,-103.9784,9.3
2022,12,5,4,7,12,2.2,31.6197,-104.1284,7.5
2022,12,4,21,12,31,2.1,31.6184,-104.1312,7.1
2022,12,4,15,32,13,2.9,31.6167,-104.2720,8.4
2022,12,4,12,2,47,2.0,31.6103,-104.2714,7.9
2022,12,4,11,41,34,1.7,31.6093,-103.9589,11.0
2022,12,4,9,48,49,2.3,31.6201,-104.5265,9.2
2022,12,4,7,58,23,3.5,31.6660,-104.2417,7.5
2022,12,4,5,33,13,2.1,31.6147,-104.5418,9.5
2022,12,4,5,31,42,2.2,31.5906,-104.5695,9.7
2022,12,4,3,14,35,1.5,31.6139,-103.9942,9.5
2022,12,4,2,59,37,2.0,31.6074,-103.9685,9.6
2022,12,4,1,47,55,1.4,31.6153,-103.9664,8.0
2022,12,4,0,52,23,2.0,31.6554,-104.2205,8.7
2022,12,4,0,45,0,2.2,31.6564,-104.2282,8.8
2022,12,4,0,44,0,2.3,31.6541,-104.2287,9.3
2022,12,4,0,31,5,2.1,31.6556,-104.2201,8.4
2022,12,3,23,12,56,2.3,31.7217,-104.5222,7.4
2022,12,3,22,51,22,1.2,31.6162,-103.9977,9.7
2022,12,3,20,34,4,1.4,31.6107,-103.9653,9.5
2022,12,3,20,14,2,2.1,31.6124,-104.5455,4.8
2022,12,3,18,50,2,2.3,31.6164,-104.5340,9.6
2022,12,3,18,11,35,1.6,31.6097,-103.9642,11.1
2022,12,3,17,44,14,1.5,31.6075,-103.9599,8.8
2022,12,3,17,43,13,2.5,31.6061,-103.9561,9.4
2022,12,3,17,31,18,1.5,31.6100,-103.9580,9.6
2022,12,3,17,26,46,3.3,31.6143,-104.5294,7.6
2022,12,3,17,0,39,1.8,31.6111,-103.9572,9.2
2022,12,3,16,47,20,1.8,31.6084,-103.9583,10.8
2022,12,3,16,42,19,2.0,31.6042,-103.9594,9.2
2022,12,3,16,41,31,1.6,31.6136,-103.9667,9.9
2022,12,3,16,40,28,1.4,31.6088,-103.9632,9.6
2022,12,3,16,35,44,1.3,31.6097,-103.9621,10.0
2022,12,3,16,29,58,3.2,31.6097,-103.9626,8.8
2022,12,3,16,28,18,1.6,31.6091,-103.9613,8.9
2022,12,3,16,27,17,1.4,31.6070,-103.9615,8.9
2022,12,3,16,24,20,2.1,31.6107,-103.9610,8.7
2022,12,3,16,23,1,2.4,31.6101,-103.9617,9.1
2022,12,3,14,24,57,2.0,31.6078,-104.5444,9.8
2022,12,3,13,11,20,2.1,31.5210,-104.0081,8.6
2022,12,3,12,41,32,3.0,31.5922,-104.5432,8.7
2022,12,3,12,7,11,1.6,31.6359,-104.0062,7.4
2022,12,3,11,38,1,1.4,31.6192,-104.0079,9.4
2022,12,3,1,58,11,2.2,31.6096,-104.5444,8.8
2022,12,3,1,54,44,2.6,31.6094,-104.5458,8.8
2022,12,3,0,25,0,1.5,31.6125,-103.9616,8.4
2022,12,2,23,41,48,1.3,31.6351,-103.9884,6.6
2022,12,2,23,28,20,1.8,31.6304,-103.9848,8.8
2022,12,2,23,18,16,2.6,31.6273,-103.9755,6.0
2022,12,2,23,5,30,1.7,31.6296,-103.9787,7.1
2022,12,2,23,4,14,2.6,31.6307,-103.9782,6.0
2022,12,2,22,58,40,1.3,31.6335,-103.9857,7.1
2022,12,2,22,57,10,1.4,31.6342,-103.9833,7.1
2022,12,2,21,15,10,3.2,31.6755,-104.4312,6.4
2022,12,2,20,0,11,2.9,31.5672,-104.0469,7.7
2022,12,2,15,31,45,2.5,31.6139,-103.9718,9.2
2022,12,2,15,8,39,1.9,31.6767,-104.3465,3.3
2022,12,2,14,46,23,1.3,31.6376,-104.0160,7.9
2022,12,2,14,42,23,1.5,31.6148,-103.9691,8.8
2022,12,2,14,40,40,1.6,31.6155,-103.9656,8.7
2022,12,2,14,28,55,3.0,32.4307,-102.0742,10.6
2022,12,2,6,29,46,2.3,31.6216,-104.1230,7.5
2022,12,2,4,49,13,1.3,31.6088,-103.9766,9.7
2022,12,2,4,11,15,2.1,31.6144,-104.2698,7.7
2022,12,2,4,9,22,2.3,31.6719,-104.4075,7.5
2022,12,1,22,47,6,1.5,31.6065,-103.9761,10.5
2022,12,1,22,26,28,1.5,31.6070,-103.9626,9.8
2022,12,1,21,46,5,1.7,31.6084,-103.9578,9.1
2022,12,1,20,39,49,2.0,31.7153,-104.2655,8.4
2022,12,1,20,37,41,2.1,31.7137,-104.2657,8.4
2022,12,1,19,27,1,2.3,31.6138,-103.9960,9.9
2022,12,1,19,14,59,2.7,31.6995,-104.1709,7.2
2022,12,1,17,49,47,2.0,31.6049,-104.2801,7.6
2022,12,1,15,4,41,1.3,31.6157,-103.9713,8.2
2022,12,1,14,59,49,2.7,31.6148,-103.9659,7.7
2022,12,1,14,57,44,2.1,31.7848,-103.7791,8.5
2022,12,1,3,43,30,1.2,31.6326,-104.0095,7.1
2022,12,1,1,1,39,1.8,31.6109,-103.9624,9.8
2022,12,1,0,59,46,1.6,31.6320,-103.9829,7.6
2022,11,30,18,17,48,1.4,31.6125,-103.9659,8.6
2022,11,30,18,16,23,1.4,31.6116,-103.9653,8.5
2022,11,30,17,50,57,2.1,31.7254,-104.3003,7.3
2022,11,30,16,30,25,2.3,31.6134,-103.9712,8.7
2022,11,30,16,27,33,2.4,31.6097,-103.9648,9.4
2022,11,30,15,10,38,1.6,31.3348,-103.4570,9.6
2022,11,30,13,18,34,1.9,31.6208,-104.3554,7.3
2022,11,30,12,56,34,1.8,31.6145,-103.9649,8.8
2022,11,30,10,33,55,2.4,31.7221,-104.5308,9.1
2022,11,30,6,40,33,1.3,31.6468,-104.0144,4.7
2022,11,30,6,38,8,1.6,31.6471,-104.0173,7.1
2022,11,30,6,23,19,1.9,31.6459,-104.0139,6.1
2022,11,30,6,21,52,1.4,31.6437,-104.0175,7.1
2022,11,30,4,33,53,2.5,31.6097,-103.9723,8.6
2022,11,30,3,33,25,2.1,31.6097,-104.5369,8.7
2022,11,30,3,18,29,2.9,31.6427,-104.2259,9.5
2022,11,30,1,48,4,1.7,31.6368,-104.0113,7.9
2022,11,30,1,43,53,1.9,31.6382,-104.0129,7.5
2022,11,30,0,50,4,1.7,31.6151,-103.9727,10.2
2022,11,29,22,35,14,1.2,31.6267,-103.9837,8.5
2022,11,29,19,38,49,2.7,31.7286,-104.5244,7.2
2022,11,29,16,23,25,2.2,31.6823,-104.4041,7.5
2022,11,29,15,2,28,1.1,31.6116,-103.9685,8.7
2022,11,29,13,55,49,1.5,31.6180,-103.9702,9.0
2022,11,29,13,5,47,2.2,31.6301,-104.6264,9.6
2022,11,29,11,7,35,2.0,31.6876,-104.3980,7.3
2022,11,29,10,53,26,1.5,31.6208,-103.9691,7.7
2022,11,29,9,41,25,3.1,31.6715,-104.4038,8.1
2022,11,29,7,28,43,0.8,31.5835,-103.9128,12.8
2022,11,29,7,0,21,2.0,31.6035,-104.5589,10.3
2022,11,29,6,45,56,2.3,31.5594,-104.1495,8.1
2022,11,29,6,23,57,1.4,31.6143,-103.9702,8.9
2022,11,29,5,39,14,2.5,31.5636,-104.1399,7.9
2022,11,29,5,38,25,2.5,31.5622,-104.1441,8.8
2022,11,29,5,3,42,1.4,31.6376,-104.0155,7.5
2022,11,29,5,2,58,1.6,31.7521,-104.5106,6.7
2022,11,29,4,58,47,2.5,31.5608,-104.1447,7.9
2022,11,29,4,33,5,2.2,31.6244,-104.1197,7.1
2022,11,29,2,7,56,1.9,31.6775,-104.3968,7.5
2022,11,28,22,10,14,2.2,31.3690,-103.7314,5.0
2022,11,28,21,7,24,1.3,31.6175,-103.9756,7.7
2022,11,28,20,58,58,2.4,31.6130,-103.9642,9.1
2022,11,28,20,57,18,2.3,31.6176,-103.9600,7.2
2022,11,28,18,59,23,3.5,31.5544,-104.1371,7.7
2022,11,28,17,16,29,2.2,31.6695,-104.4915,8.0
2022,11,28,16,48,56,2.0,31.6852,-104.4857,7.4
2022,11,28,15,57,36,1.6,31.6102,-103.9599,8.4
2022,11,28,13,46,29,1.8,31.6061,-104.2800,7.5
2022,11,28,13,31,1,2.4,31.5620,-104.0850,7.0
2022,11,28,13,18,39,1.6,32.7530,-100.6573,8.8
2022,11,28,12,11,2,1.8,31.6277,-103.9814,7.3
2022,11,28,9,26,46,2.4,31.5165,-104.0141,9.5
2022,11,28,6,34,27,2.3,31.6286,-103.9849,8.2
2022,11,28,5,22,37,1.2,31.6164,-103.9678,8.0
2022,11,28,3,53,1,1.8,31.6166,-103.9670,10.2
2022,11,28,3,50,53,1.3,31.6136,-103.9667,8.1
2022,11,28,3,36,4,1.6,31.6143,-103.9686,8.8
2022,11,28,3,35,0,2.2,31.6834,-104.4119,7.3
2022,11,28,3,20,53,1.8,31.6116,-103.9659,9.1
2022,11,28,3,4,20,1.9,31.6056,-103.9599,8.8
2022,11,28,3,1,13,1.4,31.6116,-103.9642,8.9
2022,11,28,2,46,11,2.0,31.6731,-104.5023,7.7
2022,11,28,2,1,59,1.1,32.1231,-102.1900,7.5
2022,11,28,1,54,59,2.5,31.6093,-103.9637,9.8
2022,11,28,1,33,56,2.2,31.1257,-103.6932,6.1
2022,11,28,1,28,37,1.7,31.6160,-104.1278,8.1
2022,11,28,0,52,36,1.8,31.6093,-103.9615,8.7
2022,11,28,0,1,1,1.0,31.9785,-102.3036,9.2
2022,11,27,22,56,6,1.8,31.6098,-103.9605,9.3
2022,11,27,22,35,15,1.6,31.6797,-104.4205,7.3
2022,11,27,19,36,51,2.3,31.6147,-103.9960,9.8
2022,11,27,14,45,53,2.0,31.6820,-104.4098,7.3
2022,11,27,9,2,44,1.6,31.6298,-103.9741,7.1
2022,11,27,8,14,29,2.0,31.6206,-104.1214,7.7
2022,11,27,5,17,25,2.2,32.7530,-100.6573,8.3
2022,11,27,4,21,4,2.6,31.6822,-104.3893,7.3
2022,11,27,2,10,35,2.0,31.6807,-104.4098,7.3
2022,11,27,1,30,1,1.8,31.6835,-104.3963,7.8
2022,11,27,0,53,46,1.6,31.6221,-103.9772,7.7
2022,11,26,23,54,27,1.4,31.6151,-103.9981,9.8
2022,11,26,20,42,57,1.4,31.6143,-103.9852,8.4
2022,11,26,20,36,22,1.5,31.6174,-103.9848,6.2
2022,11,26,17,17,53,1.5,31.6154,-103.9871,5.9
2022,11,26,16,7,26,3.1,31.6867,-104.4044,7.3
2022,11,26,15,38,24,1.6,31.6176,-103.9881,6.4
2022,11,26,14,39,59,1.9,31.6201,-103.9892,7.3
2022,11,26,14,8,35,1.3,31.6155,-103.9840,6.0
2022,11,26,14,1,23,2.3,31.6171,-103.9856,7.1
2022,11,26,13,1,13,1.3,31.6192,-103.9857,6.4
2022,11,26,11,50,14,1.8,31.6229,-103.9870,7.1
2022,11,26,11,10,20,1.6,31.6189,-103.9890,6.0
2022,11,26,11,4,50,1.7,31.6201,-103.9889,7.0
2022,11,26,10,39,28,2.0,31.6221,-103.9933,8.6
2022,11,26,9,21,34,2.2,31.6754,-104.2854,8.8
2022,11,26,8,49,19,2.4,31.7130,-104.1814,8.7
2022,11,26,6,49,51,1.4,31.6375,-103.9904,7.6
2022,11,26,6,9,15,2.1,31.6972,-104.3431,8.0
2022,11,26,5,22,10,2.1,31.6825,-104.4065,6.9
2022,11,26,5,9,6,2.4,31.5683,-104.1001,7.7
2022,11,26,4,12,5,2.4,31.6802,-104.4098,7.6
2022,11,26,3,35,34,2.9,31.5678,-104.0978,7.1
2022,11,26,3,18,27,2.2,31.7256,-104.5518,7.1
2022,11,26,3,5,3,1.3,31.6370,-104.0110,7.2
2022,11,26,1,33,46,2.5,31.5904,-104.1986,8.5
2022,11,26,1,33,13,2.3,31.7256,-104.5561,7.4
2022,11,25,23,18,23,1.4,31.6403,-104.0116,7.1
2022,11,25,21,16,2,2.0,31.7199,-104.5173,7.3
2022,11,25,19,13,31,1.6,31.6399,-104.0106,7.9
2022,11,25,17,8,50,2.2,31.6400,-104.0135,7.8
2022,11,25,15,8,18,1.4,31.6382,-104.0135,7.2
2022,11,25,14,28,36,2.2,31.6336,-103.9896,7.6
2022,11,25,14,28,2,2.0,31.6328,-103.9892,7.2
2022,11,25,14,17,39,2.9,31.6844,-104.3974,6.9
2022,11,25,12,26,25,2.4,31.6779,-104.4033,7.2
2022,11,25,12,19,28,1.9,31.6377,-103.9977,5.3
2022,11,25,12,14,51,1.1,31.6363,-103.9945,5.5
2022,11,25,11,56,53,1.8,31.6808,-104.4849,5.6
2022,11,25,11,27,17,2.6,32.4326,-102.0742,10.1
2022,11,25,11,26,14,1.9,31.6770,-104.4759,7.4
2022,11,25,11,23,13,2.0,31.6728,-104.4856,6.0
2022,11,25,10,34,17,2.0,31.5172,-104.0063,7.9
2022,11,25,9,5,50,2.2,31.5961,-104.1929,7.2
2022,11,25,8,39,4,1.5,31.6151,-104.0014,11.1
2022,11,25,7,32,24,2.0,31.6845,-104.3899,7.3
2022,11,25,6,57,37,2.3,31.6140,-103.9663,8.9
2022,11,25,6,17,0,2.0,31.0150,-103.5471,10.6
2022,11,25,6,0,24,1.8,31.6825,-104.4028,7.9
2022,11,25,4,30,55,2.4,31.0471,-103.6509,9.6
2022,11,25,3,49,45,1.7,31.6201,-104.0002,8.2
2022,11,25,3,29,36,2.4,31.5402,-104.0177,9.2
2022,11,25,2,44,56,1.5,31.6194,-103.9723,7.1
2022,11,25,2,0,12,1.6,31.6226,-103.9745,7.0
2022,11,25,1,59,40,2.0,31.6271,-103.9739,7.1
2022,11,25,0,53,25,1.7,31.6309,-103.9811,6.7
2022,11,24,23,58,35,2.3,31.9400,-102.0271,11.6
2022,11,24,23,50,32,2.2,31.9391,-102.0282,10.5
2022,11,24,23,5,59,2.0,31.6330,-103.9860,7.1
2022,11,24,22,21,24,1.3,31.6290,-103.9788,6.7
2022,11,24,21,38,18,1.5,31.6252,-104.0111,8.1
2022,11,24,21,2,25,1.9,31.6336,-103.9891,6.2
2022,11,24,21,1,45,1.5,31.6341,-103.9876,7.0
2022,11,24,20,53,9,1.6,31.6386,-104.0026,7.1
2022,11,24,20,51,13,3.0,31.6141,-104.0026,8.6
2022,11,24,20,50,33,2.9,31.6135,-103.9792,9.5
2022,11,24,20,47,59,2.2,31.6893,-104.3512,7.0
2022,11,24,20,46,31,2.0,31.6821,-104.4017,7.2
2022,11,24,20,45,20,1.3,31.6340,-103.9912,5.9
2022,11,24,20,32,45,2.1,31.6350,-103.9906,7.2
2022,11,24,20,21,49,1.8,31.6381,-103.9983,7.4
2022,11,24,20,21,21,1.7,31.6343,-103.9978,7.1
2022,11,24,20,10,26,1.9,31.6357,-103.9962,5.5
2022,11,24,20,8,2,1.9,31.6313,-103.9978,7.6
2022,11,24,19,55,48,1.4,31.6335,-103.9977,6.0
2022,11,24,19,54,56,1.9,31.6372,-103.9923,5.3
2022,11,24,19,39,53,2.0,31.6403,-104.0078,5.7
2022,11,24,19,32,41,1.4,31.6147,-104.0051,9.1
2022,11,24,19,26,39,2.0,31.6184,-104.0009,8.4
2022,11,24,19,25,47,2.5,31.6156,-104.0068,9.0
2022,11,24,19,25,20,2.4,31.6245,-104.0130,7.3
2022,11,24,19,19,28,4.7,31.6267,-104.0029,9.5
2022,11,24,19,19,16,2.6,31.6240,-103.9967,7.6
2022,11,24,19,16,45,2.2,31.6331,-103.9885,5.8
2022,11,24,19,14,19,4.5,31.6341,-103.9876,8.4
2022,11,24,18,13,8,2.0,31.7124,-104.4714,6.6
2022,11,24,18,6,9,2.7,31.7101,-104.4725,6.3
2022,11,24,18,3,47,2.0,31.4422,-103.9018,2.8
2022,11,24,17,27,5,1.6,31.6232,-103.9974,8.4
2022,11,24,15,26,46,1.7,31.6325,-103.9852,7.1
2022,11,24,15,23,59,1.7,31.6134,-103.9648,8.9
2022,11,24,13,57,42,2.1,31.6706,-104.4016,8.0
2022,11,24,13,55,39,2.0,31.6793,-104.4006,7.3
2022,11,24,13,54,14,2.1,31.6711,-104.4011,7.3
2022,11,24,13,3,32,1.9,31.7198,-104.5291,7.0
2022,11,24,12,36,12,2.1,31.7198,-104.5221,6.6
2022,11,24,11,48,46,2.0,31.6803,-104.4001,7.3
2022,11,24,8,53,46,2.2,28.7778,-97.9133,0.1
