Timestamp,Magnitude,Latitude,Longitude,Depth
2022-05-09 13:02:05,4.22,53.7436,-131.7478,2.93
2022-05-05 03:38:11,4.07,48.5661,-128.9165,10.0
2022-04-23 21:22:47,5.33,50.195,-129.7645,10.0
2022-03-10 20:21:09,4.25,56.8828,-122.1648,5.0
2022-03-06 21:54:14,4.77,70.4199,-134.4959,35.0
2022-02-13 20:52:15,4.39,66.7303,-135.6524,10.83
2022-02-08 22:53:19,4.18,54.4939,-118.5482,10.0
2022-01-28 13:28:24,4.31,67.3846,-138.8933,4.61
2022-01-15 19:20:57,4.09,51.3263,-131.3116,10.0
2022-01-15 08:28:31,4.44,62.7097,-125.5271,5.0
2022-01-14 14:51:57,4.67,57.4838,-136.3696,5.0
2022-01-14 10:06:43,4.1,50.4368,-130.351,10.0
2022-01-14 08:25:29,4.5,50.4792,-130.232,10.0
2022-01-14 06:38:24,4.42,50.4869,-130.3185,10.0
2022-01-12 22:51:37,4.18,56.78,-122.0054,5.0
2022-01-08 08:16:42,5.24,60.3709,-140.5078,26.2
2022-01-07 00:56:45,4.14,45.7149,-127.7939,10.0
2022-01-02 13:10:07,4.4,50.0266,-129.6177,10.0
2021-12-11 08:02:04,4.12,47.5423,-129.0078,10.0
2021-12-11 03:59:21,4.59,44.1769,-129.247,10.0
2021-11-27 12:16:56,4.33,49.9812,-130.2038,10.0
2021-11-06 20:15:46,4.66,44.5387,-129.8425,10.0
2021-11-04 15:30:12,4.15,66.5311,-63.3663,18.0
2021-10-29 13:48:56,5.2,67.6013,-65.9125,18.0
2021-10-29 10:11:09,4.25,65.2189,-134.5617,10.0
2021-10-29 09:19:25,4.09,46.1054,-112.2521,10.0
2021-10-24 12:11:43,4.84,43.4076,-126.6669,10.0
2021-10-21 03:23:22,5.0,52.5741,-115.2513,9.03
2021-10-18 07:35:38,4.78,65.2997,-133.423,1.0
2021-10-16 11:01:59,4.01,51.3486,-131.0607,10.0
2021-10-15 21:27:02,4.49,44.0787,-128.6484,10.0
2021-10-12 14:56:14,4.06,48.8727,-128.6962,10.0
2021-10-05 18:24:30,4.02,62.2263,-141.5568,12.79
2021-10-01 10:05:52,4.04,64.8695,-133.6988,1.0
2021-09-26 08:55:26,4.45,74.0569,-73.6302,18.0
