Time ID,Magnitude,Station Count,Author,Publication Time
2016-06-28T03:45:14.927000Z,1.6449140271383822,13,University Potsdam,2019-09-17T15:40:06.373953Z
2016-06-28T05:05:04.880000Z,3.597544960470657,12,University Potsdam,2019-09-17T15:40:13.208446Z
2016-06-28T05:46:21.478000Z,1.8598713212744653,12,University Potsdam,2019-09-17T15:40:19.463311Z
2016-06-28T06:57:19.991000Z,2.0529781286923487,13,University Potsdam,2019-09-17T15:40:26.643373Z
2016-06-28T13:04:59.761000Z,2.348148596467502,13,University Potsdam,2019-09-17T15:40:33.200179Z
2016-06-28T14:12:20.354000Z,2.1270801663840384,11,University Potsdam,2019-09-17T15:40:39.849073Z
2016-06-28T14:49:45.352000Z,3.311735501351852,13,University Potsdam,2019-09-17T15:40:46.326785Z
2016-06-28T15:27:05.747000Z,2.814090024571011,13,University Potsdam,2019-09-17T15:40:53.178027Z
2016-06-28T17:34:02.058000Z,1.727467694155775,9,University Potsdam,2019-09-17T15:40:59.717979Z
2016-06-28T20:34:34.482000Z,2.057513596712943,8,University Potsdam,2019-09-17T15:41:06.344707Z
2016-06-28T23:08:46.309000Z,3.71910390290625,13,University Potsdam,2019-09-17T15:41:13.276446Z
2016-06-28T23:51:56.906000Z,3.5264240202532386,13,University Potsdam,2019-09-17T15:41:19.631837Z
2016-06-29T02:31:41.453000Z,1.2753738411654663,12,University Potsdam,2019-09-17T15:41:26.771125Z
2016-06-29T02:46:31.410000Z,1.9879043969219472,13,University Potsdam,2019-09-17T15:41:32.934785Z
2016-06-29T02:51:50.290000Z,1.164363176165597,8,University Potsdam,2019-09-17T15:41:38.983249Z
2016-06-29T04:17:57.044000Z,2.109966538456015,13,University Potsdam,2019-09-17T15:41:45.582378Z
2016-06-29T04:49:51.881000Z,0.5675878170755686,6,University Potsdam,2019-09-17T15:41:51.569102Z
2016-06-29T06:03:29.194000Z,3.349974773850197,13,University Potsdam,2019-09-17T15:41:58.307179Z
2016-06-29T08:24:49.543000Z,1.0676794334971262,13,University Potsdam,2019-09-17T15:42:04.991270Z
2016-06-29T09:07:52.019000Z,0.7304869683938833,6,University Potsdam,2019-09-17T15:42:10.994862Z
2016-06-29T10:38:37.812000Z,3.4136334732170477,13,University Potsdam,2019-09-17T15:42:23.639063Z
2016-06-29T13:44:33.596000Z,2.862706720238192,12,University Potsdam,2019-09-17T15:42:30.317761Z
2016-06-29T16:17:49.784000Z,1.4252873937721637,6,University Potsdam,2019-09-17T15:42:36.550215Z
2016-06-29T16:34:07.662000Z,2.0530867793903536,12,University Potsdam,2019-09-17T15:42:42.861770Z
2016-06-29T22:04:01.795000Z,0.6240683314361877,6,University Potsdam,2019-09-17T15:42:49.068770Z
2016-06-29T22:55:32.350000Z,2.510393554314401,12,University Potsdam,2019-09-17T15:42:56.024237Z
2016-06-30T07:06:14.389000Z,2.8841417839563404,13,University Potsdam,2019-09-17T15:43:02.793454Z
